,RIDE_ID,started_on,completed_on,start_location_long,start_location_lat,distance_travelled,end_location_lat,end_location_long,active_driver_id,rider_id,base_fare,total_fare,rate_per_mile,rate_per_minute,time_fare,driving_time_to_rider,driver_id,car_id,make,model,year,start_date
1425471,1425471,2017-04-05 17:47:33+00:00,2017-04-05 17:53:00+00:00,-97.718,30.276,2540.0,30.26,-97.71,653857,71644,1.5,6.49,0.99,0.25,1.37,332.0,1432,1432,b'Toyota',b'Prius',b'2010',2017-04-05
1425472,1425472,2017-04-05 17:47:58+00:00,2017-04-05 18:01:29+00:00,-97.741,30.284,6140.0,30.265,-97.708,654090,200260,1.5,10.77,0.99,0.25,3.38,213.0,4231,4231,b'Chrysler',b'300',b'2015',2017-04-05
1425473,1425473,2017-04-05 17:48:04+00:00,2017-04-05 18:00:43+00:00,-97.716,30.285,4168.0,30.268,-97.741,654143,122209,1.5,9.31,0.99,0.25,3.16,191.0,1185,1185,b'Mazda',b'5',b'2014',2017-04-05
1425474,1425474,2017-04-05 17:48:39+00:00,2017-04-05 17:57:56+00:00,-97.723,30.308,4098.0,30.288,-97.739,654088,39499,1.5,8.42,0.99,0.25,2.32,328.0,4448,4448,b'Honda',b'Civic',b'2007',2017-04-05
1425475,1425475,2017-04-05 17:49:35+00:00,2017-04-05 17:58:18+00:00,-97.721,30.299,3472.0,30.288,-97.741,654144,77927,1.5,7.9,0.99,0.25,2.18,82.0,281,281,b'Nissan ',b'Versa',b'2012',2017-04-05
1425476,1425476,2017-04-05 17:49:43+00:00,2017-04-05 17:52:04+00:00,-97.761,30.226,962.0,30.229,-97.757,654097,17009,1.5,6.06,0.99,0.25,0.59,178.0,4667,4667,b'Toyota',b'Camry',b'2012',2017-04-05
1425477,1425477,2017-04-05 17:49:44+00:00,2017-04-05 17:59:10+00:00,-97.704,30.326,8245.0,30.28,-97.737,653656,252662,1.5,11.04,0.99,0.25,2.36,244.0,1712,1712,b'Fiat',b'500X',b'2016',2017-04-05
1425478,1425478,2017-04-05 17:50:05+00:00,2017-04-05 17:59:09+00:00,-97.678,30.332,9131.0,30.308,-97.709,654145,6336,1.5,11.5,0.99,0.25,2.27,345.0,87,87,b'Toyota',b'Prius',b'2016',2017-04-05
1425479,1425479,2017-04-05 17:50:08+00:00,2017-04-05 17:58:33+00:00,-97.766,30.251,4034.0,30.227,-97.784,654146,251447,1.5,8.17,0.99,0.25,2.11,97.0,2793,2793,b'Scion',b'xB',b'2005',2017-04-05
1425480,1425480,2017-04-05 17:50:36+00:00,2017-04-05 18:11:49+00:00,-97.737,30.359,24929.0,30.203,-97.666,654147,252663,1.5,24.39,0.99,0.25,5.31,347.0,2779,2779,b'Chevrolet',b'Sonic',b'2015',2017-04-05
1425481,1425481,2017-04-05 17:50:59+00:00,2017-04-05 18:18:40+00:00,-97.68,30.342,18082.0,30.377,-97.798,654148,71195,1.5,21.76,0.99,0.25,6.92,247.0,2324,2324,b'Toyota',b'Corolla',b'2015',2017-04-05
1425482,1425482,2017-04-05 17:51:13+00:00,2017-04-05 18:05:28+00:00,-97.746,30.287,6975.0,30.336,-97.721,654149,214705,1.5,11.47,0.99,0.25,3.57,264.0,3940,3940,b'Jeep',b'Grand Cherokee',b'2012',2017-04-05
1425483,1425483,2017-04-05 17:51:26+00:00,2017-04-05 17:59:37+00:00,-97.76,30.282,3092.0,30.266,-97.747,654150,111325,1.5,7.52,0.99,0.25,2.05,433.0,4856,4856,b'Mazda',b'6',b'2014',2017-04-05
1425484,1425484,2017-04-05 17:51:37+00:00,2017-04-05 18:04:13+00:00,-97.676,30.412,9095.0,30.459,-97.689,654151,245281,1.5,12.36,0.99,0.25,3.15,163.0,845,845,b'Honda',b'HR-V',b'2016',2017-04-05
1425485,1425485,2017-04-05 17:52:02+00:00,2017-04-05 17:59:01+00:00,-97.759,30.26,2385.0,30.256,-97.772,654152,198642,1.5,6.79,0.99,0.25,1.75,63.0,4747,4747,b'Toyota',b'Prius',b'2017',2017-04-05
1425486,1425486,2017-04-05 17:52:05+00:00,2017-04-05 18:24:09+00:00,-97.795,30.14,36281.0,30.39,-97.753,654121,73445,1.5,34.18,0.99,0.25,8.02,215.0,3325,3325,b'Nissan',b'Versa',b'2008',2017-04-05
1425487,1425487,2017-04-05 17:52:20+00:00,2017-04-05 18:09:59+00:00,-97.818,30.299,11096.0,30.25,-97.75,654153,246333,1.5,14.89,0.99,0.25,4.41,645.0,2312,2312,b'Toyota',b'Sienna',b'2014',2017-04-05
1425488,1425488,2017-04-05 17:52:38+00:00,2017-04-05 18:13:12+00:00,-97.722,30.395,19577.0,30.261,-97.747,654045,252554,1.5,20.89,0.99,0.25,5.14,229.0,719,719,b'Toyota',b'Sequoia',b'2008',2017-04-05
1425489,1425489,2017-04-05 17:52:39+00:00,2017-04-05 18:02:55+00:00,-97.754,30.251,3502.0,30.265,-97.739,654154,252664,1.5,8.3,0.99,0.25,2.57,72.0,530,530,b'Toyota',b'Camry',b'2016',2017-04-05
1425490,1425490,2017-04-05 17:52:49+00:00,2017-04-05 18:20:05+00:00,-97.742,30.297,17056.0,30.224,-97.802,654155,157808,1.5,21.02,0.99,0.25,6.82,112.0,2979,2979,b'Lexus',b'ES 350',b'2007',2017-04-05
1425491,1425491,2017-04-05 17:52:54+00:00,2017-04-05 18:08:07+00:00,-97.718,30.255,7745.0,30.295,-97.744,653863,158054,1.5,12.19,0.99,0.25,3.81,260.0,667,667,b'Toyota',b'Corolla',b'2015',2017-04-05
1425492,1425492,2017-04-05 17:52:57+00:00,2017-04-05 17:55:42+00:00,-97.72,30.284,1264.0,30.291,-97.728,654156,252665,1.5,6.06,0.99,0.25,0.69,189.0,4847,4847,b'Lexus',b'RX 350',b'2008',2017-04-05
1425493,1425493,2017-04-05 17:53:20+00:00,2017-04-05 18:10:35+00:00,-97.747,30.266,13850.0,30.203,-97.667,654157,6948,1.5,16.49,0.99,0.25,4.31,120.0,4241,4241,b'Toyota',b'4Runner',b'2007',2017-04-05
1425494,1425494,2017-04-05 17:53:27+00:00,2017-04-05 18:03:31+00:00,-97.673,30.407,9879.0,30.472,-97.677,654158,174851,1.5,12.22,0.99,0.25,2.52,306.0,3757,3757,b'Toyota',b'Venza',b'2013',2017-04-05
1425495,1425495,2017-04-05 17:53:42+00:00,2017-04-05 18:12:20+00:00,-97.74,30.284,16186.0,30.387,-97.708,654159,92011,1.5,18.3,0.99,0.25,4.66,338.0,3353,3353,b'Honda',b'Civic',b'2016',2017-04-05
1425496,1425496,2017-04-05 17:53:56+00:00,2017-04-05 18:05:12+00:00,-97.747,30.266,8300.0,30.259,-97.807,654134,252666,1.5,11.54,0.99,0.25,2.82,65.0,2644,2644,b'Dodge',b'Dart',b'2014',2017-04-05
1425497,1425497,2017-04-05 17:54:21+00:00,2017-04-05 18:00:43+00:00,-97.726,30.29,2181.0,30.297,-97.742,653349,1570,1.5,6.5,0.99,0.25,1.6,416.0,2045,2045,b'Chevrolet',b'Cruze',b'2012',2017-04-05
1425498,1425498,2017-04-05 17:54:41+00:00,2017-04-05 18:01:22+00:00,-97.749,30.283,2799.0,30.269,-97.741,654160,15496,1.5,6.96,0.99,0.25,1.67,196.0,1533,1533,b'Honda',b'CR-V',b'2015',2017-04-05
1425499,1425499,2017-04-05 17:55:03+00:00,2017-04-05 18:07:57+00:00,-97.738,30.284,4278.0,30.262,-97.727,654107,163549,1.5,9.45,0.99,0.25,3.23,351.0,2042,2042,b'Jeep',b'Grand Cherokee',b'2014',2017-04-05
1425500,1425500,2017-04-05 17:55:05+00:00,2017-04-05 18:00:04+00:00,-97.747,30.291,633.0,30.29,-97.741,654161,252667,1.5,6.06,0.99,0.25,1.25,402.0,4754,4754,b'Toyota',b'Highlander',b'2011',2017-04-05
1425501,1425501,2017-04-05 17:55:35+00:00,2017-04-05 18:06:01+00:00,-97.741,30.273,2805.0,30.274,-97.763,654162,26203,1.5,7.92,0.99,0.25,2.61,315.0,1068,1068,b'Cadillac',b'SRX',b'2011',2017-04-05
1425502,1425502,2017-04-05 17:55:57+00:00,2017-04-05 18:05:14+00:00,-97.752,30.267,5171.0,30.248,-97.77,654163,122823,1.5,9.09,0.99,0.25,2.32,164.0,4638,4638,b'Honda',b'Civic',b'2015',2017-04-05
1425503,1425503,2017-04-05 17:56:11+00:00,2017-04-05 18:13:14+00:00,-97.667,30.203,16212.0,30.254,-97.737,653629,252668,1.5,17.91,0.99,0.25,4.26,383.0,2880,2880,b'Nissan',b'Sentra',b'2010',2017-04-05
1425504,1425504,2017-04-05 17:56:23+00:00,2017-04-05 18:23:26+00:00,-97.732,30.321,19999.0,30.203,-97.667,654164,7054,1.5,22.79,0.99,0.25,6.76,128.0,4229,4229,b'Hyundai',b'Elantra',b'2010',2017-04-05
1425505,1425505,2017-04-05 17:56:24+00:00,2017-04-05 18:06:38+00:00,-97.698,30.121,20748.0,30.185,-97.663,654165,175397,1.5,19.01,0.99,0.25,2.56,920.0,4642,4642,b'Nissan',b'Altima',b'2014',2017-04-05
1425506,1425506,2017-04-05 17:56:28+00:00,2017-04-05 18:00:09+00:00,-97.72,30.402,1301.0,30.408,-97.713,654138,119964,1.5,6.06,0.99,0.25,0.92,139.0,4107,4107,b'Scion',b'xD',b'2010',2017-04-05
1425507,1425507,2017-04-05 17:56:38+00:00,2017-04-05 18:07:13+00:00,-97.855,30.586,7448.0,30.538,-97.85,654166,135151,1.5,10.84,0.99,0.25,2.65,483.0,433,433,b'Nissan',b'Versa',b'2014',2017-04-05
1425508,1425508,2017-04-05 17:56:48+00:00,2017-04-05 18:06:16+00:00,-97.676,30.419,5076.0,30.402,-97.654,654167,203753,1.5,9.08,0.99,0.25,2.37,127.0,1037,1037,b'Toyota',b'RAV4',b'2010',2017-04-05
1425509,1425509,2017-04-05 17:57:02+00:00,2017-04-05 18:13:12+00:00,-97.746,30.265,17950.0,30.203,-97.666,654133,252669,1.5,18.78,0.99,0.25,4.05,103.0,931,931,b'Ford',b'Explorer',b'2013',2017-04-05
1425510,1425510,2017-04-05 17:57:12+00:00,2017-04-05 18:02:31+00:00,-97.746,30.291,986.0,30.285,-97.742,654095,56058,1.5,6.06,0.99,0.25,1.33,158.0,2050,2050,b'GMC',b'Sierra 1500',b'2016',2017-04-05
1425511,1425511,2017-04-05 17:57:31+00:00,2017-04-05 18:19:06+00:00,-97.666,30.205,12261.0,30.207,-97.764,654168,237654,1.5,16.6,0.99,0.25,5.4,320.0,2579,2579,b'Honda',b'Civic',b'2017',2017-04-05
1425512,1425512,2017-04-05 17:57:42+00:00,2017-04-05 18:05:08+00:00,-97.741,30.293,4115.0,30.314,-97.72,654036,15266,1.5,7.97,0.99,0.25,1.86,470.0,3803,3803,b'Toyota',b'Corolla',b'2015',2017-04-05
1425513,1425513,2017-04-05 17:57:47+00:00,2017-04-05 18:08:47+00:00,-97.746,30.266,2920.0,30.287,-97.746,654169,186764,1.5,8.13,0.99,0.25,2.75,177.0,1571,1571,b'Kia',b'Soul',b'2011',2017-04-05
1425514,1425514,2017-04-05 17:58:31+00:00,2017-04-05 18:08:40+00:00,-97.792,30.232,7489.0,30.238,-97.742,653559,252670,1.5,10.76,0.99,0.25,2.54,227.0,399,399,b'Toyota',b'Prius',b'2009',2017-04-05
1425515,1425515,2017-04-05 17:58:45+00:00,2017-04-05 18:13:10+00:00,-97.719,30.267,12055.0,30.203,-97.668,654128,49887,1.5,14.67,0.99,0.25,3.6,168.0,3953,3953,b'Nissan',b'Rogue',b'2013',2017-04-05
1425516,1425516,2017-04-05 17:58:48+00:00,2017-04-05 18:04:49+00:00,-97.776,30.181,4217.0,30.21,-97.754,654141,170390,1.5,7.68,0.99,0.25,1.51,60.0,3615,3615,b'Chevrolet',b'Cruze',b'2011',2017-04-05
1425517,1425517,2017-04-05 17:59:03+00:00,2017-04-05 18:03:51+00:00,-97.674,30.377,2206.0,30.385,-97.693,654170,151531,1.5,6.12,0.99,0.25,1.2,305.0,227,227,b'Honda',b'Civic',b'2001',2017-04-05
1425518,1425518,2017-04-05 17:59:08+00:00,2017-04-05 18:12:15+00:00,-97.711,30.285,12526.0,30.203,-97.668,654140,252462,1.5,14.63,0.99,0.25,3.28,202.0,130,130,b'Nissan',b'Altima',b'2010',2017-04-05
1425519,1425519,2017-04-05 17:59:10+00:00,2017-04-05 18:24:12+00:00,-97.829,30.298,15698.0,30.266,-97.74,654171,251747,1.5,19.61,0.99,0.25,6.26,369.0,2863,2863,b'Nissan',b'Versa',b'2012',2017-04-05
1425520,1425520,2017-04-05 17:59:17+00:00,2017-04-05 18:08:49+00:00,-97.745,30.253,2676.0,30.268,-97.746,654172,48,1.5,7.62,0.99,0.25,2.39,215.0,544,544,b'Nissan',b'Altima',b'2013',2017-04-05
1425521,1425521,2017-04-05 18:00:17+00:00,2017-04-05 18:05:55+00:00,-97.743,30.291,1944.0,30.284,-97.74,654173,113807,1.5,6.17,0.99,0.25,1.41,326.0,4374,4374,b'Dodge',b'Grand Caravan',b'2015',2017-04-05
1425522,1425522,2017-04-05 18:00:24+00:00,2017-04-05 18:08:25+00:00,-97.74,30.277,7161.0,30.319,-97.708,654174,174725,1.5,10.02,0.99,0.25,2.01,135.0,3565,3565,b'Nissan',b'Altima',b'2016',2017-04-05
1425523,1425523,2017-04-05 18:00:55+00:00,2017-04-05 18:17:38+00:00,-97.729,30.254,9373.0,30.315,-97.739,654175,45905,1.5,13.58,0.99,0.25,4.18,186.0,2877,2877,b'Toyota',b'Prius',b'2011',2017-04-05
1425524,1425524,2017-04-05 18:01:02+00:00,2017-04-05 18:10:37+00:00,-97.756,30.248,4211.0,30.263,-97.736,654116,250978,1.5,8.57,0.99,0.25,2.4,102.0,3668,3668,b'Hyundai',b'Accent',b'2013',2017-04-05
1425525,1425525,2017-04-05 18:01:24+00:00,2017-04-05 18:06:34+00:00,-97.735,30.35,2193.0,30.349,-97.722,654176,24267,1.5,6.2,0.99,0.25,1.29,86.0,412,412,b'Mazda',b'CX-7',b'2010',2017-04-05
1425526,1425526,2017-04-05 18:01:38+00:00,2017-04-05 18:23:31+00:00,-97.738,30.284,20596.0,30.203,-97.667,654177,175337,1.5,21.86,0.99,0.25,5.47,291.0,704,704,b'Kia',b'Sorento',b'2016',2017-04-05
1425527,1425527,2017-04-05 18:01:51+00:00,2017-04-05 18:20:04+00:00,-97.667,30.203,12336.0,30.265,-97.739,654178,252671,1.5,15.8,0.99,0.25,4.55,415.0,139,139,b'Nissan',b'Rogue',b'2016',2017-04-05
1425528,1425528,2017-04-05 18:01:57+00:00,2017-04-05 18:10:22+00:00,-97.742,30.271,2593.0,30.254,-97.748,654179,252409,1.5,7.28,0.99,0.25,2.11,207.0,4641,4641,b'Honda',b'Civic',b'2015',2017-04-05
1425529,1425529,2017-04-05 18:02:30+00:00,2017-04-05 18:08:17+00:00,-97.742,30.272,2442.0,30.259,-97.754,654096,116834,1.5,6.51,0.99,0.25,1.45,198.0,3958,3958,b'Nissan',b'Sentra',b'2013',2017-04-05
1425530,1425530,2017-04-05 18:02:31+00:00,2017-04-05 18:19:55+00:00,-97.667,30.203,12339.0,30.265,-97.739,654180,252672,1.5,15.59,0.99,0.25,4.35,376.0,1837,1837,b'Mazda',b'3',b'2014',2017-04-05
1425531,1425531,2017-04-05 18:02:56+00:00,2017-04-05 18:14:01+00:00,-97.746,30.273,7153.0,30.313,-97.707,654181,252673,1.5,10.78,0.99,0.25,2.77,149.0,2342,2342,b'Nissan',b'Rogue',b'2009',2017-04-05
1425532,1425532,2017-04-05 18:03:03+00:00,2017-04-05 18:06:37+00:00,-97.725,30.269,1186.0,30.27,-97.736,653818,252674,1.5,6.06,0.99,0.25,0.89,249.0,4630,4630,b'Kia',b'Forte',b'2016',2017-04-05
1425533,1425533,2017-04-05 18:03:11+00:00,2017-04-05 18:22:19+00:00,-97.805,30.479,21733.0,30.366,-97.696,654182,252558,3.0,47.28,2.6,0.35,6.7,362.0,415,415,b'Infiniti',b'QX60',b'2014',2017-04-05
1425534,1425534,2017-04-05 18:03:24+00:00,2017-04-05 18:20:49+00:00,-97.722,30.242,12321.0,30.203,-97.666,654183,157499,1.5,15.59,0.99,0.25,4.36,306.0,847,847,b'Toyota',b'Tundra',b'2006',2017-04-05
1425535,1425535,2017-04-05 18:03:53+00:00,2017-04-05 18:14:37+00:00,-97.742,30.286,4476.0,30.268,-97.725,654184,251338,1.5,9.02,0.99,0.25,2.68,181.0,287,287,b'Toyota',b'Prius V',b'2012',2017-04-05
1425536,1425536,2017-04-05 18:04:08+00:00,2017-04-05 18:19:10+00:00,-97.774,30.28,21067.0,30.203,-97.668,654185,79243,1.5,20.42,0.99,0.25,3.76,266.0,4264,4264,b'Toyota',b'Yaris',b'2012',2017-04-05
1425537,1425537,2017-04-05 18:04:17+00:00,2017-04-05 18:22:22+00:00,-97.793,30.27,22385.0,30.203,-97.668,654186,84104,3.0,47.96,2.6,0.35,6.33,431.0,49,49,b'Honda',b'Odyssey',b'2013',2017-04-05
1425538,1425538,2017-04-05 18:04:36+00:00,2017-04-05 18:09:34+00:00,-97.77,30.25,2187.0,30.24,-97.788,654152,241929,1.5,6.16,0.99,0.25,1.25,155.0,4747,4747,b'Toyota',b'Prius',b'2017',2017-04-05
1425539,1425539,2017-04-05 18:04:36+00:00,2017-04-05 18:24:56+00:00,-97.745,30.283,15932.0,30.376,-97.727,652783,77068,1.5,18.57,0.99,0.25,5.09,114.0,4535,4535,b'Hyundai',b'Elantra',b'2016',2017-04-05
1425540,1425540,2017-04-05 18:04:44+00:00,2017-04-05 18:12:31+00:00,-97.746,30.267,1897.0,30.276,-97.753,654187,39408,1.5,6.69,0.99,0.25,1.95,160.0,411,411,b'Kia',b'Forte',b'2010',2017-04-05
1425541,1425541,2017-04-05 18:05:06+00:00,2017-04-05 18:20:25+00:00,-97.767,30.265,5958.0,30.286,-97.743,654188,249632,1.5,11.11,0.99,0.25,3.83,220.0,2181,2181,b'Pontiac',b'G6',b'2005',2017-04-05
1425542,1425542,2017-04-05 18:06:49+00:00,2017-04-05 18:15:52+00:00,-97.743,30.278,3012.0,30.261,-97.747,654095,213228,1.5,7.69,0.99,0.25,2.26,88.0,2050,2050,b'GMC',b'Sierra 1500',b'2016',2017-04-05
1425543,1425543,2017-04-05 18:06:59+00:00,2017-04-05 18:35:56+00:00,-97.782,30.562,44653.0,30.336,-97.617,654189,252675,1.5,38.59,0.99,0.25,7.24,816.0,4064,4064,b'Chevrolet',b'Impala',b'2012',2017-04-05
1425544,1425544,2017-04-05 18:06:59+00:00,2017-04-05 18:07:18+00:00,-97.664,30.211,640.0,30.213,-97.658,653994,252075,1.5,6.06,0.99,0.25,0.08,117.0,2234,2234,b'Toyota',b'Highlander',b'2016',2017-04-05
1425545,1425545,2017-04-05 18:07:14+00:00,2017-04-05 18:23:47+00:00,-97.766,30.252,4265.0,30.273,-97.741,654190,183853,1.5,10.36,0.99,0.25,4.14,162.0,4795,4795,b'Honda',b'Odyssey',b'2015',2017-04-05
1425546,1425546,2017-04-05 18:07:48+00:00,2017-04-05 18:32:42+00:00,-97.667,30.203,14848.0,30.312,-97.717,653984,100217,1.5,19.05,0.99,0.25,6.23,248.0,3070,3070,b'Toyota',b'Prius',b'2013',2017-04-05
1425547,1425547,2017-04-05 18:07:55+00:00,2017-04-05 18:17:09+00:00,-97.743,30.264,3746.0,30.261,-97.714,654191,252676,1.5,8.19,0.99,0.25,2.31,117.0,2782,2782,b'Nissan',b'Rogue',b'2013',2017-04-05
1425548,1425548,2017-04-05 18:07:57+00:00,2017-04-05 18:18:52+00:00,-97.772,30.443,6893.0,30.405,-97.744,654192,38619,1.5,10.57,0.99,0.25,2.73,95.0,4540,4540,b'Toyota',b'Prius',b'2010',2017-04-05
1425549,1425549,2017-04-05 18:08:03+00:00,2017-04-05 18:29:32+00:00,-97.757,30.306,27817.0,30.203,-97.666,654193,183936,1.5,26.24,0.99,0.25,5.37,190.0,50,50,b'Honda',b'Accord',b'2010',2017-04-05
1425550,1425550,2017-04-05 18:08:03+00:00,2017-04-05 18:16:58+00:00,-97.739,30.359,4776.0,30.327,-97.729,653655,247496,1.5,8.76,0.99,0.25,2.23,288.0,61,61,b'Toyota',b'Camry',b'2015',2017-04-05
1425551,1425551,2017-04-05 18:08:14+00:00,2017-04-05 18:28:05+00:00,-97.667,30.205,13530.0,30.296,-97.721,654194,252677,1.5,16.95,0.99,0.25,4.96,338.0,3960,3960,b'Honda',b'Civic',b'2011',2017-04-05
1425552,1425552,2017-04-05 18:08:18+00:00,2017-04-05 18:16:18+00:00,-97.724,30.257,2516.0,30.26,-97.739,654195,251988,1.5,7.12,0.99,0.25,2.0,183.0,1414,1414,b'Lincoln',b'Navigator',b'2008',2017-04-05
1425553,1425553,2017-04-05 18:09:03+00:00,2017-04-05 18:22:10+00:00,-97.728,30.232,5525.0,30.268,-97.745,654196,169301,1.5,10.28,0.99,0.25,3.28,110.0,460,460,b'Hyundai',b'Sonata',b'2007',2017-04-05
1425554,1425554,2017-04-05 18:09:14+00:00,2017-04-05 18:16:33+00:00,-97.719,30.341,1892.0,30.327,-97.715,654197,61810,1.5,6.55,0.99,0.25,1.83,193.0,3906,3906,b'Volkswagen',b'Jetta',b'2002',2017-04-05
1425555,1425555,2017-04-05 18:09:33+00:00,2017-04-05 18:32:15+00:00,-97.74,30.282,20325.0,30.203,-97.666,654198,250934,1.5,21.9,0.99,0.25,5.68,214.0,4683,4683,b'Honda',b'Accord',b'2015',2017-04-05
1425556,1425556,2017-04-05 18:09:37+00:00,2017-04-05 18:16:15+00:00,-97.749,30.267,1711.0,30.258,-97.746,653979,103136,1.5,6.27,0.99,0.25,1.66,61.0,4506,4506,b'Chrysler',b'Pacifica',b'2017',2017-04-05
1425557,1425557,2017-04-05 18:10:02+00:00,2017-04-05 18:28:10+00:00,-97.666,30.202,12688.0,30.272,-97.738,654199,252678,1.5,16.01,0.99,0.25,4.54,509.0,4860,4860,b'Honda',b'CR-V',b'2011',2017-04-05
1425558,1425558,2017-04-05 18:10:04+00:00,2017-04-05 18:22:43+00:00,-97.741,30.273,7564.0,30.22,-97.758,654056,103660,1.5,11.42,0.99,0.25,3.16,174.0,3081,3081,b'Ford',b'F-150',b'2008',2017-04-05
1425559,1425559,2017-04-05 18:10:15+00:00,2017-04-05 18:29:24+00:00,-97.743,30.263,17345.0,30.394,-97.74,654072,183252,1.5,19.15,0.99,0.25,4.79,112.0,3626,3626,b'Ford',b'F-150',b'2014',2017-04-05
1425560,1425560,2017-04-05 18:10:24+00:00,2017-04-05 18:19:01+00:00,-97.745,30.289,3199.0,30.27,-97.754,654006,28926,1.5,7.71,0.99,0.25,2.16,265.0,1658,1658,b'Toyota',b'Camry',b'2016',2017-04-05
1425561,1425561,2017-04-05 18:10:25+00:00,2017-04-05 18:29:35+00:00,-97.782,30.227,13219.0,30.297,-97.743,654200,116378,1.5,16.59,0.99,0.25,4.8,309.0,3041,3041,b'Kia',b'Soul',b'2012',2017-04-05
1425562,1425562,2017-04-05 18:11:15+00:00,2017-04-05 18:20:48+00:00,-97.729,30.233,4594.0,30.263,-97.744,654118,178981,1.5,8.81,0.99,0.25,2.39,215.0,4576,4576,b'Hyundai',b'Elantra',b'2017',2017-04-05
1425563,1425563,2017-04-05 18:11:23+00:00,2017-04-05 18:21:28+00:00,-97.743,30.249,3113.0,30.27,-97.742,653920,122553,1.5,8.01,0.99,0.25,2.52,244.0,4691,4691,b'Lexus',b'LS 430',b'2004',2017-04-05
1425564,1425564,2017-04-05 18:12:03+00:00,2017-04-05 18:17:34+00:00,-97.758,30.38,2810.0,30.367,-97.74,654201,180893,1.5,6.68,0.99,0.25,1.38,324.0,52,52,b'Jeep',b'Patriot',b'2016',2017-04-05
1425565,1425565,2017-04-05 18:12:03+00:00,2017-04-05 18:27:05+00:00,-97.667,30.203,16881.0,30.252,-97.749,653994,252679,1.5,17.82,0.99,0.25,3.76,235.0,2234,2234,b'Toyota',b'Highlander',b'2016',2017-04-05
1425566,1425566,2017-04-05 18:12:07+00:00,2017-04-05 18:26:14+00:00,-97.764,30.252,7327.0,30.229,-97.743,653710,252491,1.5,11.66,0.99,0.25,3.53,134.0,2931,2931,b'Ford',b'Fiesta',b'2016',2017-04-05
1425567,1425567,2017-04-05 18:12:18+00:00,2017-04-05 18:28:06+00:00,-97.709,30.308,7909.0,30.277,-97.748,654202,6336,1.5,12.44,0.99,0.25,3.95,222.0,4861,4861,b'Toyota',b'Corolla',b'2010',2017-04-05
1425568,1425568,2017-04-05 18:12:22+00:00,2017-04-05 18:24:38+00:00,-97.743,30.291,3505.0,30.265,-97.744,653863,113205,1.5,8.82,0.99,0.25,3.07,155.0,667,667,b'Toyota',b'Corolla',b'2015',2017-04-05
1425569,1425569,2017-04-05 18:12:44+00:00,2017-04-05 18:27:01+00:00,-97.752,30.277,7325.0,30.325,-97.744,653621,113330,1.5,11.7,0.99,0.25,3.57,154.0,525,525,b'Subaru',b'XV Crosstrek',b'2015',2017-04-05
1425570,1425570,2017-04-05 18:12:48+00:00,2017-04-05 18:29:44+00:00,-97.667,30.202,12493.0,30.265,-97.736,653982,252680,1.5,15.58,0.99,0.25,4.24,470.0,4767,4767,b'Ford',b'Focus',b'2014',2017-04-05
1425571,1425571,2017-04-05 18:13:03+00:00,2017-04-05 18:31:59+00:00,-97.829,30.298,14497.0,30.265,-97.744,653899,251348,1.5,17.33,0.99,0.25,4.74,806.0,4507,4507,b'Chevrolet',b'Malibu Limited',b'2016',2017-04-05
1425572,1425572,2017-04-05 18:13:05+00:00,2017-04-05 18:37:31+00:00,-97.664,30.211,26927.0,30.165,-97.445,653527,252075,1.5,26.43,0.99,0.25,6.11,247.0,3491,3491,b'Dodge',b'Journey',b'2013',2017-04-05
1425573,1425573,2017-04-05 18:13:23+00:00,2017-04-05 18:21:33+00:00,-97.742,30.264,2503.0,30.249,-97.746,653815,199006,1.5,7.16,0.99,0.25,2.05,111.0,3761,3761,b'Mitsubishi',b'Outlander',b'2016',2017-04-05
1425574,1425574,2017-04-05 18:13:32+00:00,2017-04-05 18:21:56+00:00,-97.86,30.525,6823.0,30.479,-97.832,654166,177513,1.5,9.9,0.99,0.25,2.1,307.0,433,433,b'Nissan',b'Versa',b'2014',2017-04-05
1425575,1425575,2017-04-05 18:13:33+00:00,2017-04-05 18:21:40+00:00,-97.754,30.21,4245.0,30.191,-97.769,654141,170390,1.5,8.22,0.99,0.25,2.03,63.0,3615,3615,b'Chevrolet',b'Cruze',b'2011',2017-04-05
1425576,1425576,2017-04-05 18:13:34+00:00,2017-04-05 18:14:33+00:00,-97.854,30.312,3650.0,30.291,-97.827,654135,170969,1.5,6.06,0.99,0.25,0.25,335.0,2144,2144,b'BMW',b'X3',b'2006',2017-04-05
1425577,1425577,2017-04-05 18:13:38+00:00,2017-04-05 18:20:09+00:00,-97.734,30.285,2469.0,30.268,-97.743,654203,204384,1.5,6.72,0.99,0.25,1.63,456.0,3922,3922,b'Honda',b'Accord',b'2009',2017-04-05
1425578,1425578,2017-04-05 18:14:24+00:00,2017-04-05 18:26:38+00:00,-97.748,30.284,6836.0,30.322,-97.722,654169,252681,1.5,10.88,0.99,0.25,3.06,178.0,1571,1571,b'Kia',b'Soul',b'2011',2017-04-05
1425579,1425579,2017-04-05 18:14:30+00:00,2017-04-05 18:14:44+00:00,-97.74,30.282,100.0,30.281,-97.741,654132,252682,1.5,6.06,0.99,0.25,0.06,230.0,4832,4832,b'Volkswagen',b'Passat',b'2012',2017-04-05
1425580,1425580,2017-04-05 18:14:31+00:00,2017-04-05 18:34:56+00:00,-97.695,30.382,15376.0,30.272,-97.738,654204,251929,1.5,18.25,0.99,0.25,5.11,127.0,2421,2421,b'Dodge',b'Caliber',b'2007',2017-04-05
